prueba A/B (A/B testing) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Forma estadística de comparar dos (o más) técnicas, generalmente con una variante nueva contra una de control. La prueba A/B tiene como objetivo determinar no solo qué técnica se desempeña mejor, sino también comprender si la diferencia tiene importancia estadística. Por lo general, la prueba A/B considera solo dos técnicas con una medición, pero se puede aplicar a un número finito de técnicas y mediciones.</p>
"
exactitud (accuracy) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Fracción de predicciones que se realizaron correctamente en un <a href=""#classification_model""><strong>modelo de clasificación</strong></a>. En la <a href=""#multi-class""><strong>clasificación de clases múltiples</strong></a>, la exactitud se define de la siguiente manera:</p>
<div>
$$\text{Exactitud} =
\frac{\text{Predicciones correctas}} {\text{Número total de ejemplos}}$$
</div>

<p>En la <a href=""#binary_classification""><strong>clasificación binaria</strong></a>, la exactitud tiene la siguiente definición:</p>
<div>
$$\text{Exactitud} = \frac{\text{Verdaderos positivos} + \text{Verdaderos negativos}}
                         {\text{Número total de ejemplos}}$$
</div>

<p>Consulta <a href=""#TP""><strong>verdadero positivo</strong></a> y <a href=""#TN""><strong>verdadero negativo</strong></a>.</p>
"
función de activación (activation function) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Función (como <a href=""#ReLU""><strong>ReLU</strong></a> o <a href=""#sigmoid_function""><strong>sigmoide</strong></a>) que incorpora la suma ponderada de todas las entradas de la capa anterior y genera un valor de resultado (generalmente no lineal) que pasa a la siguiente capa.</p>
"
AdaGrad (Glosario sobre Aprendizaje Automático de Google)|"
<p>Algoritmo de descenso de gradientes que reajusta los gradientes de cada parámetro y le asigna una <a href=""#learning_rate""><strong>tasa de aprendizaje</strong></a> independiente a cada parámetro. Para obtener una explicación completa, consulta <a href=""http://www.jmlr.org/papers/volume12/duchi11a/duchi11a.pdf"">este artículo</a>.</p>
"
AUC (área bajo la curva ROC) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Métrica de evaluación que considera todos los <a href=""#classification_threshold""><strong>umbrales de clasificación</strong></a> posibles.</p>
<p>El área bajo la <a href=""#ROC"">curva ROC</a> es la probabilidad de que un clasificador tenga más seguridad de que un ejemplo positivo elegido al azar sea realmente positivo con respecto a que un ejemplo negativo elegido al azar sea positivo.</p>

"
propagación inversa (backpropagation) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Algoritmo principal para realizar <a href=""#gradient_descent""><strong>descenso de gradientes</strong></a> en <a href=""#neural_network""><strong>redes neuronales</strong></a>. Primero, los valores de resultado de cada nodo se calculan (se almacenan en caché) y se propagan hacia adelante.
Después, el <a href=""https://en.wikipedia.org/wiki/Partial_derivative"">derivado parcial</a> del error con respecto a cada parámetro se calcula y se propaga hacia atrás a través del gráfico.</p>
"
modelo de referencia (baseline) (Glosario sobre Aprendizaje Automático de Google)|"
<p><a href=""#model""><strong>Modelo</strong></a> simple o heurístico que se usa como punto de partida para comparar la eficacia del desempeño de un modelo. Un modelo de referencia ayuda a los programadores de modelos a cuantificar el rendimiento mínimo esperado en un problema en particular.</p>
"
lote (batch) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Conjunto de ejemplos que se usa en una <a href=""#iteration""><strong>iteración</strong></a> (es decir, una actualización del <a href=""#gradient""><strong>gradiente</strong></a>) del <a href=""#model_training""><strong>entrenamiento de modelos</strong></a>.</p>
<p>Consulta también <a href=""#batch_size""><strong>tamaño del lote</strong></a>.</p>
"
tamaño del lote (batch size) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Número de ejemplos que hay en un <a href=""#batch""><strong>lote</strong></a>. Por ejemplo, el tamaño del lote de <a href=""#SGD""><strong>SGD</strong></a> es 1, mientras que el de un <a href=""#mini-batch""><strong>minilote</strong></a> suele ser entre 10 y 1,000. Por lo general, se fija el tamaño del lote durante el entrenamiento y la inferencia; sin embargo, TensorFlow permite tamaños de lotes dinámicos.</p>
"
ordenada al origen (bias) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Una intersección o un desplazamiento del origen. En los modelos de aprendizaje automático, se hace referencia a la ordenada al origen (también conocida como el <strong>término de la ordenada al origen</strong>) como <em>b</em> o <i>w<sub>0</sub></i>.  Por ejemplo, la ordenada al origen es la <em>b</em> en la siguiente fórmula:</p>
<div>
$$y' = b + w_1x_1 + w_2x_2 + … w_nx_n$$
</div>

<p>No se debe confundir con el <a href=""#prediction_bias""><strong>sesgo de predicción</strong></a>.</p>
"
clasificación binaria (binary classification) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Tipo de tarea de predicción que da como resultado una de dos clases mutuamente exclusivas. Por ejemplo, un modelo de aprendizaje automático que evalúa mensajes de correo electrónico y da como resultado ""es spam"" o ""no es spam"" es un clasificador binario.</p>
"
discretización (binning) (Glosario sobre Aprendizaje Automático de Google)|"
<p>Consulta <a href=""#bucketing""><strong>agrupamiento</strong></a>.</p>
"
